symbol,gene,logfoldchange,pval_adj,score
,ENSG00000272642,-0.08217084,1.0,-0.020505253
KCNE1,ENSG00000180509,-0.082489,1.0,-0.23097093
MYOCOS,ENSG00000283683,-0.082875244,1.0,-0.11483579
,ENSG00000286273,-0.083114006,1.0,-0.0053310227
,ENSG00000288016,-0.08335939,1.0,-0.27341318
TMEM163,ENSG00000152128,-0.0842323,1.0,-1.187157
SKAP1,ENSG00000141293,-0.084288485,1.0,-0.10746013
PLIN2,ENSG00000147872,-0.085056156,1.0,-0.54029036
B2M,ENSG00000166710,-0.08541288,1.0,-1.2247905
SUPT3H,ENSG00000196284,-0.08610699,1.0,-1.428334
P2RY14,ENSG00000174944,-0.086811066,1.0,-0.3241247
HIP1,ENSG00000127946,-0.087537825,1.0,-0.76530755
SLC38A1,ENSG00000111371,-0.0877138,1.0,-0.3366377
CECR2,ENSG00000099954,-0.088812344,1.0,-0.6427517
RGS1,ENSG00000090104,-0.090059176,1.0,-1.2592074
TMSB10,ENSG00000034510,-0.090108745,1.0,-1.2818565
,ENSG00000249955,-0.09081134,1.0,-0.0051361197
,ENSG00000259336,-0.09151286,1.0,-0.5124548
EBF1,ENSG00000164330,-0.09157584,1.0,-0.03456523
RPL41,ENSG00000229117,-0.09234888,1.0,-1.7881444
LINC02188,ENSG00000261175,-0.09250082,1.0,-0.00019612868
,ENSG00000286458,-0.0929427,1.0,-0.39466238
PLEKHG1,ENSG00000120278,-0.09314831,1.0,-0.49879444
CCDC102B,ENSG00000150636,-0.095391735,1.0,-0.79606175
LINC00907,ENSG00000267586,-0.09558141,1.0,-0.4070957
RPLP2,ENSG00000177600,-0.09652425,1.0,-1.1979822
GPR183,ENSG00000169508,-0.0971299,1.0,-0.9280024
DDX53,ENSG00000184735,-0.09744546,1.0,-0.0051361197
TBC1D22A-DT,ENSG00000260708,-0.09762245,1.0,-0.57355624
FAM110B,ENSG00000169122,-0.09818062,1.0,-1.2372214
,ENSG00000224194,-0.100016,1.0,-0.00039470894
MT-CO1,ENSG00000198804,-0.10067769,1.0,-1.4311326
ANKUB1,ENSG00000206199,-0.10068614,1.0,-1.5353541
FCRL5,ENSG00000143297,-0.10099896,1.0,-0.015573842
LINC00278,ENSG00000231535,-0.10252854,1.0,-0.99253124
BACH2,ENSG00000112182,-0.103035554,1.0,-0.5408469
C12orf42,ENSG00000179088,-0.10399589,1.0,-0.5288757
RPL36A,ENSG00000241343,-0.104128085,1.0,-1.2639291
,ENSG00000254538,-0.10445697,1.0,-0.7962898
FANCC,ENSG00000158169,-0.10447103,1.0,-1.0382047
CD36,ENSG00000135218,-0.10464167,1.0,-0.128935
VIM,ENSG00000026025,-0.10491272,1.0,-0.30721104
HSP90AA1,ENSG00000080824,-0.105382115,1.0,-1.7233164
RPL23A,ENSG00000198242,-0.10602146,1.0,-1.310674
RPL3,ENSG00000100316,-0.10768578,1.0,-1.7704891
GNLY,ENSG00000115523,-0.108427055,1.0,-0.55857813
FCRL1,ENSG00000163534,-0.11102288,1.0,0.0027641885
,ENSG00000227486,-0.11119886,1.0,-0.76671356
,ENSG00000234428,-0.111303665,1.0,-1.3027039
BCL2A1,ENSG00000140379,-0.11205772,1.0,-0.4421059
MT2A,ENSG00000125148,-0.11226466,1.0,-0.88690615
RPS2,ENSG00000140988,-0.11266564,1.0,-1.9948345
C1QB,ENSG00000173369,-0.113556094,1.0,-2.1635923
DAZ1,ENSG00000188120,-0.11381238,1.0,-0.00019612868
,ENSG00000273338,-0.11431028,1.0,-0.5308664
NRP1,ENSG00000099250,-0.11539237,1.0,-1.7138238
SPATA6,ENSG00000132122,-0.11606706,1.0,-1.7947048
CMSS1,ENSG00000184220,-0.11705828,1.0,-2.176582
,ENSG00000228417,-0.11720375,1.0,-0.00019612868
RPS4X,ENSG00000198034,-0.120055825,1.0,-1.3702738
FCGBP,ENSG00000275395,-0.12034331,1.0,-1.6934412
DOCK1,ENSG00000150760,-0.12166377,1.0,-0.93104
SYNE2,ENSG00000054654,-0.12204187,1.0,-0.38939878
LOC105377953,ENSG00000287728,-0.12204333,1.0,-0.32672954
RPL8,ENSG00000161016,-0.12344201,1.0,-1.5892699
,ENSG00000263787,-0.123538256,1.0,-0.02213067
F13A1,ENSG00000124491,-0.123685144,1.0,-1.0262163
ITGA4,ENSG00000115232,-0.12389577,1.0,-0.38807368
,ENSG00000264031,-0.124341905,1.0,-2.085506
CRADD-AS1,ENSG00000258274,-0.12451033,1.0,-0.56549656
LINC01505,ENSG00000234323,-0.12690425,1.0,-0.54191333
LINC02712,ENSG00000273409,-0.12719841,1.0,-1.5144933
RIPOR2,ENSG00000111913,-0.12779096,1.0,-0.71884835
TNFAIP8,ENSG00000145779,-0.13277332,1.0,-1.7633268
PLAT,ENSG00000104368,-0.13345213,1.0,-0.7989056
LINC01036,ENSG00000230426,-0.13372304,1.0,-0.44829622
KLRK1,ENSG00000213809,-0.1355853,1.0,-0.12566209
LOC286177,ENSG00000253614,-0.13585536,1.0,-0.00019612868
GRAP2,ENSG00000100351,-0.13881275,1.0,-0.11936636
RHOB,ENSG00000143878,-0.14116257,1.0,-0.7650857
,ENSG00000251139,-0.14365652,1.0,-0.77679706
EGR2,ENSG00000122877,-0.14483911,1.0,-0.0442074
CLEC12A,ENSG00000172322,-0.14493243,1.0,-0.12032739
TXK,ENSG00000074966,-0.14771944,1.0,-0.50680876
,ENSG00000286746,-0.15050393,1.0,-0.68032134
MS4A4E,ENSG00000214787,-0.15238483,1.0,-1.3184603
CD38,ENSG00000004468,-0.15287177,1.0,-0.07757134
,ENSG00000259035,-0.1572397,1.0,-0.18432295
LINC01340,ENSG00000250331,-0.15949842,1.0,-0.16335802
SLFN12L,ENSG00000205045,-0.15968089,1.0,-0.17881541
HCG22,ENSG00000228789,-0.16072941,1.0,-0.5338402
EZH2,ENSG00000106462,-0.1632534,1.0,-0.9662193
,ENSG00000287335,-0.16374998,1.0,-0.37351236
STAT4,ENSG00000138378,-0.16618401,1.0,-0.77949136
,ENSG00000287732,-0.16704568,1.0,-0.89371425
RPL10,ENSG00000147403,-0.16735011,1.0,-2.7147946
,ENSG00000249806,-0.16814879,1.0,-0.23737086
MAP2K6,ENSG00000108984,-0.16854149,1.0,-1.1905954
SPON1,ENSG00000262655,-0.16961613,1.0,-0.84328467
SDC2,ENSG00000169439,-0.17033003,1.0,-0.5010205
GPR174,ENSG00000147138,-0.1706618,1.0,-0.07457548
FAM111B,ENSG00000189057,-0.1809902,1.0,-0.094269246
,ENSG00000232072,-0.18129873,1.0,-0.03606929
TRBC1,ENSG00000211751,-0.18270953,1.0,-0.019109061
TRBV28,ENSG00000211753,-0.18444566,1.0,-0.005535732
UBASH3A,ENSG00000160185,-0.1851527,1.0,-0.04251089
DGKK,ENSG00000274588,-0.1860715,1.0,-0.026691888
,ENSG00000236525,-0.18787529,1.0,-0.0006104505
KLRD1,ENSG00000134539,-0.18841422,1.0,-0.5658533
VCAN,ENSG00000038427,-0.18855284,1.0,-0.40520674
LINC02932,ENSG00000243144,-0.18868534,1.0,-0.2428649
TC2N,ENSG00000165929,-0.18980093,1.0,-0.25931644
NR5A1,ENSG00000136931,-0.1903535,1.0,0.0047414107
SLAMF6,ENSG00000162739,-0.19058107,1.0,-0.18624625
,ENSG00000253980,-0.19108708,1.0,-0.073165804
LDLRAD3,ENSG00000179241,-0.19433306,1.0,-1.0381765
MS4A1,ENSG00000156738,-0.19513592,1.0,-0.0057428926
TRPA1,ENSG00000104321,-0.19600207,1.0,-0.026489628
,ENSG00000257989,-0.19683313,1.0,-0.00019858028
BANK1,ENSG00000153064,-0.19686502,1.0,-0.46567813
,ENSG00000232408,-0.19729917,1.0,-0.010272239
DIAPH3,ENSG00000139734,-0.19814697,1.0,-0.19779576
HTR7,ENSG00000148680,-0.19940081,1.0,-0.5763388
DELEC1,ENSG00000173077,-0.19983307,1.0,-0.9990476
CR1,ENSG00000203710,-0.2008263,1.0,-0.32701024
,ENSG00000249001,-0.200945,1.0,-0.1750718
CSF1,ENSG00000184371,-0.20641159,1.0,-0.055416156
BFSP2,ENSG00000170819,-0.20718177,1.0,-0.031196717
TOP2A,ENSG00000131747,-0.2091225,1.0,-0.08928758
LINC02446,ENSG00000256039,-0.2100165,1.0,-0.016244357
BUB1B,ENSG00000156970,-0.21180551,1.0,-0.18205276
BRIP1,ENSG00000136492,-0.2129182,1.0,-0.4666416
NR4A3,ENSG00000119508,-0.21506669,1.0,-0.20521556
LINC01605,ENSG00000253161,-0.21509686,1.0,-1.2524544
AGA-DT,ENSG00000250131,-0.21578541,1.0,-1.7240471
GADD45B,ENSG00000099860,-0.21585937,1.0,-0.7494444
TMCO5A,ENSG00000166069,-0.21875526,1.0,-0.000406967
IFNG-AS1,ENSG00000255733,-0.21879612,1.0,-0.283428
H2AC19,ENSG00000288859,-0.22200204,1.0,-1.252425
LINC02506,ENSG00000251129,-0.22253242,1.0,-0.19712648
IL1R2,ENSG00000115590,-0.22367957,1.0,-0.0842152
SAMD3,ENSG00000164483,-0.22653322,1.0,-0.3189273
,ENSG00000264630,-0.2278254,1.0,-1.504286
CD200R1,ENSG00000163606,-0.2301521,1.0,-0.16357377
ITGA1,ENSG00000213949,-0.23123665,1.0,-0.21228477
CCDC141,ENSG00000163492,-0.2323771,1.0,-0.13887872
FCN1,ENSG00000085265,-0.234308,1.0,-0.09909156
CRISP1,ENSG00000124812,-0.23793916,1.0,-0.0051361197
LINC02044,ENSG00000243795,-0.23848012,1.0,-0.0051361197
,ENSG00000249114,-0.24016492,1.0,-0.010269788
IKZF3,ENSG00000161405,-0.24053547,1.0,-0.39529
TRBC2,ENSG00000211772,-0.24158168,1.0,-0.08992867
,ENSG00000242880,-0.24266267,1.0,-0.8050506
DTL,ENSG00000143476,-0.24298103,1.0,-0.19963448
ICOS,ENSG00000163600,-0.24345519,1.0,-0.08191314
,ENSG00000227330,-0.24880396,1.0,-0.041088957
,ENSG00000241490,-0.25221714,1.0,-0.0417656
MELK,ENSG00000165304,-0.25330123,1.0,-0.29741687
SOCS1,ENSG00000185338,-0.25536773,1.0,-0.14554709
,ENSG00000257155,-0.2569267,1.0,-0.0051361197
SCML4,ENSG00000146285,-0.25703296,1.0,-0.31777012
UROC1,ENSG00000159650,-0.25849771,1.0,-0.015410811
VCAN-AS1,ENSG00000249835,-0.2592867,1.0,-0.06785929
MDFIC,ENSG00000135272,-0.2611642,1.0,-0.6181669
MBNL1-AS1,ENSG00000229619,-0.26132208,1.0,-0.16611363
TP63,ENSG00000073282,-0.2626186,1.0,-0.16344506
OTP,ENSG00000171540,-0.26599312,1.0,-0.0051385714
BIRC3,ENSG00000023445,-0.26657906,1.0,-0.23438603
IL2RB,ENSG00000100385,-0.26666147,1.0,-0.10373981
NRXN1-DT,ENSG00000231918,-0.26701432,1.0,-0.6242408
LOC105372041,ENSG00000263611,-0.26905707,1.0,-0.015608165
POLQ,ENSG00000051341,-0.2727994,1.0,-0.46152264
JAML,ENSG00000160593,-0.2751947,1.0,-0.24122478
,ENSG00000231079,-0.27813685,1.0,-0.7904329
,ENSG00000256717,-0.2860089,1.0,-0.5086058
RND3,ENSG00000115963,-0.28920966,1.0,-0.29587358
,ENSG00000248752,-0.29593223,1.0,-0.38933748
NLRC3,ENSG00000167984,-0.29665396,1.0,-0.27980697
ACSM2B,ENSG00000066813,-0.30269095,1.0,0.0047414107
,ENSG00000258010,-0.30453297,1.0,-0.015208553
LINC02281,ENSG00000257748,-0.30495483,1.0,-0.04667127
IL18RAP,ENSG00000115607,-0.3050935,1.0,-0.1137105
CXCL8,ENSG00000169429,-0.30666274,1.0,-0.060929824
LINC00426,ENSG00000238121,-0.30737105,1.0,-0.1696415
,ENSG00000251363,-0.3109015,1.0,-0.2100011
LINC02694,ENSG00000175779,-0.31173956,1.0,-0.23465203
LCK,ENSG00000182866,-0.31321904,1.0,-0.1822636
KRT72,ENSG00000170486,-0.31399226,1.0,-0.00020103189
DEPDC1-AS1,ENSG00000234264,-0.3141949,1.0,-0.010478174
CCL5,ENSG00000271503,-0.3152174,1.0,-0.28417084
UQCRB-AS1,ENSG00000254224,-0.31646508,1.0,-0.015213456
LINC03040,ENSG00000181577,-0.32077923,1.0,-0.0051385714
CHODL,ENSG00000154645,-0.32416898,1.0,-0.33206546
ATF3,ENSG00000162772,-0.32631105,1.0,-0.5473081
CSNK1A1L,ENSG00000180138,-0.32808065,1.0,-0.0051385714
,ENSG00000232886,-0.32897413,1.0,-0.00020103189
CD300E,ENSG00000186407,-0.33085644,1.0,-0.15906526
LINC03063,ENSG00000236213,-0.33118477,1.0,-0.20513588
MYBL1,ENSG00000185697,-0.33213112,1.0,-0.5974055
PROK2,ENSG00000163421,-0.3323462,1.0,-0.035740774
LOC102467226,ENSG00000229855,-0.3343301,1.0,-0.36181328
LINC03057,ENSG00000272763,-0.33575827,1.0,-0.010272239
LINC01239,ENSG00000234840,-0.337695,1.0,-0.13794833
LINC01163,ENSG00000280953,-0.3381388,1.0,-0.061405435
LINC00944,ENSG00000256128,-0.33862746,1.0,-0.14352205
PTGER2,ENSG00000125384,-0.34653726,1.0,-0.13317873
MGC4859,ENSG00000283117,-0.3495502,1.0,-0.20936
,ENSG00000226996,-0.35687947,1.0,-0.015213456
TNIP3,ENSG00000050730,-0.35943726,1.0,-0.13905768
,ENSG00000271893,-0.3615423,1.0,-0.11285979
ZAP70,ENSG00000115085,-0.36692277,1.0,-0.24498187
HBD,ENSG00000223609,-0.36780435,1.0,0.0047414107
PRF1,ENSG00000180644,-0.36996892,1.0,-0.29002526
,ENSG00000268818,-0.371852,1.0,-0.005141023
,ENSG00000227757,-0.37275407,1.0,-0.27063304
,ENSG00000253561,-0.3730628,1.0,-0.005141023
TRGC2,ENSG00000227191,-0.37557748,1.0,-0.15853204
BFSP2-AS1,ENSG00000249993,-0.3809157,1.0,-0.09624034
CRYBA4,ENSG00000196431,-0.3826792,1.0,-0.010274691
FLT3,ENSG00000122025,-0.38275832,1.0,-0.54740006
PTGDR,ENSG00000168229,-0.38346115,1.0,-0.24980909
RARRES2,ENSG00000106538,-0.38706473,1.0,-0.101192586
,ENSG00000278052,-0.38779777,1.0,-0.020355705
CD6,ENSG00000013725,-0.39336416,1.0,-0.40700623
LINC01871,ENSG00000235576,-0.3953021,1.0,-0.14398296
CD8B,ENSG00000172116,-0.40384254,1.0,-0.11836733
CRIP1,ENSG00000213145,-0.40418896,1.0,-0.13327189
NKG7,ENSG00000105374,-0.405995,1.0,-0.30973497
KLHL34,ENSG00000185915,-0.40626198,1.0,-0.07154529
PDE6H,ENSG00000139053,-0.41546607,1.0,-0.035350967
CD70,ENSG00000125726,-0.41904968,1.0,-0.12289668
,ENSG00000285744,-0.42175096,1.0,-0.26110733
FUT5,ENSG00000130383,-0.42694587,1.0,-0.0051385714
SH2D2A,ENSG00000027869,-0.43321145,1.0,-0.17849302
,ENSG00000235168,-0.43492773,1.0,-0.0051385714
FCRL3,ENSG00000160856,-0.43650693,1.0,-0.07622541
HES1,ENSG00000114315,-0.43794498,1.0,-0.19713138
SLAMF1,ENSG00000117090,-0.44094226,1.0,-0.1634046
CD2,ENSG00000116824,-0.441522,1.0,-0.31047416
LOC107985206,ENSG00000286391,-0.4473357,1.0,-0.020355705
FFAR3,ENSG00000185897,-0.44843665,1.0,-0.010279594
CD52,ENSG00000169442,-0.45076415,1.0,-0.13280118
,ENSG00000257500,-0.45372725,1.0,-0.00020103189
LINC01555,ENSG00000180869,-0.45524788,1.0,-0.010081014
SKAP1-AS2,ENSG00000235300,-0.46731213,1.0,-0.030892719
GNGT1,ENSG00000127928,-0.46837905,1.0,-0.13288207
,ENSG00000258115,-0.47021374,1.0,-0.010081014
CD3E,ENSG00000198851,-0.47783804,1.0,-0.20062983
,ENSG00000262094,-0.48293608,1.0,-0.005141023
,ENSG00000255839,-0.48863786,1.0,-0.005141023
TIGIT,ENSG00000181847,-0.49080953,1.0,-0.1623921
HPGD,ENSG00000164120,-0.4926401,1.0,-0.111920826
MANSC4,ENSG00000205693,-0.49663284,1.0,-0.07046903
UGT3A2,ENSG00000168671,-0.5044334,1.0,-0.01544023
RHEX,ENSG00000263961,-0.511597,1.0,-0.21817599
,ENSG00000274251,-0.5139116,1.0,-0.010081014
,ENSG00000267670,-0.5171117,1.0,-0.010081014
GPC6-AS1,ENSG00000236520,-0.52458537,1.0,-0.020367963
,ENSG00000229673,-0.54132503,1.0,-0.030228332
CD3G,ENSG00000160654,-0.5413884,1.0,-0.20329963
,ENSG00000250905,-0.5484059,1.0,-0.0051434743
HBM,ENSG00000206177,-0.55616194,1.0,-0.0055749575
,ENSG00000259002,-0.55948186,1.0,-0.010081014
SAGE1,ENSG00000181433,-0.5602461,1.0,-0.16252203
LHX2-AS1,ENSG00000236668,-0.56574434,1.0,-0.0957586
TRGC1,ENSG00000211689,-0.5686208,1.0,-0.15148489
KLRC1,ENSG00000134545,-0.57250863,1.0,-0.14685257
CXCR6,ENSG00000172215,-0.5728338,1.0,-0.16244602
LOC105373525,ENSG00000236109,-0.57766503,1.0,-0.020157125
TFPI,ENSG00000003436,-0.5822091,1.0,-0.12711589
GZMK,ENSG00000113088,-0.585189,1.0,-0.101150915
LY9,ENSG00000122224,-0.5883081,1.0,-0.28332013
OR8D1,ENSG00000196341,-0.59545404,1.0,-0.010083466
,ENSG00000285831,-0.5958389,1.0,-0.015225714
MIR205HG,ENSG00000230937,-0.5975991,1.0,-0.025305502
OR51E2,ENSG00000167332,-0.5999594,1.0,-0.010078562
,ENSG00000287230,-0.6037269,1.0,-0.015225714
ACTC1,ENSG00000159251,-0.60416377,1.0,-0.0051434743
TMA7B,ENSG00000225528,-0.6069849,1.0,-0.035377935
KLRC2,ENSG00000205809,-0.611636,1.0,-0.16637963
LINC01276,ENSG00000226917,-0.61444867,1.0,-0.020372866
HBB,ENSG00000244734,-0.6190924,1.0,-0.24822658
LINC02264,ENSG00000229565,-0.62701654,1.0,-0.020162027
,ENSG00000238242,-0.6316121,1.0,-0.020380221
DKK1,ENSG00000107984,-0.6332169,1.0,-0.040539797
FAM237A,ENSG00000235118,-0.63582027,1.0,-0.020157125
GDF6,ENSG00000156466,-0.6375666,1.0,-0.035387743
CRH,ENSG00000147571,-0.6477572,1.0,-0.12601267
LOC124904530,ENSG00000287259,-0.6500567,1.0,-0.025305502
,ENSG00000286435,-0.6511997,1.0,-0.010081014
IGHM,ENSG00000211899,-0.65417296,1.0,-0.04029954
,ENSG00000273552,-0.6606648,1.0,-0.02037777
CXCL3,ENSG00000163734,-0.6665785,1.0,-0.040108316
KLRC4,ENSG00000183542,-0.67160994,1.0,-0.17186265
LOC101928417,ENSG00000260832,-0.6742047,1.0,-0.17148755
,ENSG00000251026,-0.68041855,1.0,-0.17710297
,ENSG00000260633,-0.68445665,1.0,-0.0051434743
,ENSG00000253778,-0.6851262,1.0,-0.0152306175
CDH16,ENSG00000166589,-0.6896855,1.0,-0.010083466
,ENSG00000260992,-0.6955834,1.0,-0.06563691
LINC02002,ENSG00000263609,-0.70107985,1.0,-0.010083466
LINC02195,ENSG00000236481,-0.70144427,1.0,-0.010081014
BLK,ENSG00000136573,-0.70652914,1.0,-0.14100917
CD3D,ENSG00000167286,-0.7259764,1.0,-0.16203906
,ENSG00000258793,-0.7299922,1.0,-0.015023457
SOX18,ENSG00000203883,-0.73037076,1.0,-0.03024059
,ENSG00000288064,-0.7325993,1.0,-0.16611731
,ENSG00000228420,-0.7353224,1.0,-0.10081259
,ENSG00000237402,-0.73652947,1.0,-0.010081014
,ENSG00000285595,-0.73754984,1.0,-0.010291852
CASC9,ENSG00000249395,-0.75296897,1.0,-0.1713944
RHOXF2,ENSG00000131721,-0.7562726,1.0,-0.010083466
,ENSG00000271148,-0.75824213,1.0,-0.010083466
,ENSG00000265697,-0.7649556,1.0,-0.010081014
CCR7,ENSG00000126353,-0.77926433,1.0,-0.050414875
UGT2B4,ENSG00000156096,-0.7803592,1.0,-0.020162027
LINC01583,ENSG00000259518,-0.788127,1.0,-0.010083466
,ENSG00000261334,-0.79111814,1.0,-0.010083466
XCL2,ENSG00000143185,-0.7916718,1.0,-0.015237972
LOC101928499,ENSG00000259203,-0.7919895,1.0,-0.0051434743
,ENSG00000261572,-0.7944392,1.0,-0.010083466
,ENSG00000259985,-0.79748505,1.0,-0.040351022
LOC375196,ENSG00000269210,-0.7994537,1.0,-0.085584424
LOC105370993,ENSG00000258489,-0.8061712,1.0,-0.010083466
,ENSG00000250348,-0.80696213,1.0,-0.040333863
,ENSG00000253811,-0.8122146,1.0,-0.015023457
,ENSG00000259862,-0.81726235,1.0,-0.015023457
,ENSG00000273796,-0.82078373,1.0,-0.0051434743
,ENSG00000149443,-0.82611656,1.0,-0.03518303
,ENSG00000224192,-0.8305618,1.0,-0.100640975
LINC00492,ENSG00000250958,-0.8321041,1.0,-0.015233069
RIMBP3,ENSG00000275793,-0.83676475,1.0,-0.010083466
ETNK1-DT,ENSG00000257023,-0.83760977,1.0,-0.05043939
,ENSG00000282390,-0.83914113,1.0,-0.0051434743
,ENSG00000235495,-0.843324,1.0,-0.060265437
,ENSG00000261889,-0.84514266,1.0,-0.1256768
EGFR-AS1,ENSG00000224057,-0.848932,1.0,-0.010085917
TMEM171,ENSG00000157111,-0.849064,1.0,-0.050213844
LOC105372424,ENSG00000269729,-0.8541736,1.0,-0.05562332
LINC00210,ENSG00000231814,-0.86097497,1.0,-0.020171834
,ENSG00000260711,-0.86674166,1.0,-0.18108806
,ENSG00000259555,-0.8718105,1.0,-0.025105696
,ENSG00000287233,-0.88702446,1.0,-0.015023457
LINC01812,ENSG00000237013,-0.8871239,1.0,-0.025105696
,ENSG00000229740,-0.88969845,1.0,-0.040123023
,ENSG00000287112,-0.891062,1.0,-0.010085917
EXOC1L,ENSG00000250821,-0.89555126,1.0,-0.010085917
,ENSG00000249332,-0.8976862,1.0,-0.29638475
,ENSG00000287771,-0.9139545,1.0,-0.065471426
KIR3DL1,ENSG00000167633,-0.91572034,1.0,-0.0602875
TMEM200A,ENSG00000164484,-0.91856456,1.0,-0.45251542
,ENSG00000254878,-0.9203592,1.0,-0.010083466
,ENSG00000235518,-0.92227155,1.0,-0.020169383
FASLG,ENSG00000117560,-0.92981607,1.0,-0.13555923
,ENSG00000274654,-0.9335913,1.0,-0.015023457
,ENSG00000225730,-0.9340074,1.0,-0.015023457
,ENSG00000228048,-0.9346999,1.0,-0.010083466
XKR5,ENSG00000275591,-0.9364931,1.0,-0.010085917
CRYGB,ENSG00000182187,-0.9380495,1.0,-0.04012057
HSD3B1,ENSG00000203857,-0.952112,1.0,-0.020174285
H1-8,ENSG00000178804,-0.9544878,1.0,-0.020169383
SPMIP5,ENSG00000165863,-0.95650655,1.0,-0.05514035
,ENSG00000254971,-0.96077603,1.0,-0.025105696
,ENSG00000258497,-0.96635765,1.0,-0.015023457
TCL1B,ENSG00000213231,-0.96698076,1.0,-0.045282435
SALRNA2,ENSG00000280515,-0.97800934,1.0,-0.010083466
PDCD1,ENSG00000188389,-0.98375356,1.0,-0.19109797
,ENSG00000236437,-0.9844032,1.0,-0.015023457
IFNG,ENSG00000111537,-0.9879109,1.0,-0.035200194
,ENSG00000259676,-0.99966246,1.0,-0.025103245
TCL1A,ENSG00000100721,-1.0023122,1.0,-0.010085917
LINC01753,ENSG00000230250,-1.0252199,1.0,-0.010083466
,ENSG00000287331,-1.0255358,1.0,-0.015023457
,ENSG00000232849,-1.0505453,1.0,-0.015023457
,ENSG00000250538,-1.0811582,1.0,-0.03004201
,ENSG00000267311,-1.098669,1.0,-0.015023457
,ENSG00000260973,-1.1056515,1.0,-0.015025908
,ENSG00000263863,-1.1170229,1.0,-0.015023457
,ENSG00000270996,-1.118181,1.0,-0.025110599
,ENSG00000269068,-1.124526,1.0,-0.025110599
,ENSG00000250945,-1.1303543,1.0,-0.025108147
STOML3,ENSG00000133115,-1.136755,1.0,-0.045067918
,ENSG00000267642,-1.1485388,1.0,-0.06008647
,ENSG00000248050,-1.1486192,1.0,-0.010085917
,ENSG00000267815,-1.1724328,1.0,-0.010085917
,ENSG00000285649,-1.1771815,1.0,-0.03004446
LOC102724434,ENSG00000237870,-1.182208,1.0,-0.015025908
LINC02612,ENSG00000224048,-1.1874052,1.0,-0.015025908
LOC105371773,ENSG00000266088,-1.1924934,1.0,-0.035219807
,ENSG00000287894,-1.1982293,1.0,-0.040135283
TTTY13,ENSG00000184991,-1.2024275,1.0,-0.015025908
OR2T10,ENSG00000184022,-1.2070763,1.0,-0.015023457
LOC105375976,ENSG00000224935,-1.2094814,1.0,-0.050003007
,ENSG00000249290,-1.2165211,1.0,-0.030051816
NTMT2,ENSG00000203740,-1.2186172,1.0,-0.030046914
,ENSG00000231914,-1.2201933,1.0,-0.015025908
LINC00547,ENSG00000275226,-1.2274121,1.0,-0.015025908
,ENSG00000288070,-1.236444,1.0,-0.015025908
LOC102724700,ENSG00000249818,-1.2574741,1.0,-0.015025908
,ENSG00000286321,-1.2665721,1.0,-0.32551354
,ENSG00000265678,-1.271072,1.0,-0.015025908
HTR1B,ENSG00000135312,-1.2845464,1.0,-0.025110599
CCDC87,ENSG00000182791,-1.2854105,1.0,-0.03498813
,ENSG00000254639,-1.2856519,1.0,-0.015025908
ZNF683,ENSG00000176083,-1.3001325,1.0,-0.14535218
KRTAP20-3,ENSG00000206104,-1.3170753,1.0,-0.015025908
IGHG3,ENSG00000211897,-1.3418294,1.0,-0.030054267
LOC105373508,ENSG00000286737,-1.3691254,1.0,-0.030051816
GJA5,ENSG00000265107,-1.3735083,1.0,-0.030051816
,ENSG00000278177,-1.401445,1.0,-0.015025908
KIR2DL3,ENSG00000243772,-1.4079239,1.0,-0.075139344
COX6A2,ENSG00000156885,-1.4165492,1.0,-0.030054267
SERPINB10,ENSG00000242550,-1.4188423,1.0,-0.015025908
,ENSG00000227292,-1.4390712,1.0,-0.034990583
TMPRSS3,ENSG00000160183,-1.4405832,1.0,-0.14017807
GABRA6-AS1,ENSG00000253403,-1.441395,1.0,-0.015025908
UICLM,ENSG00000233392,-1.4435785,1.0,-0.09018732
,ENSG00000268157,-1.4466681,1.0,-0.015028359
,ENSG00000276223,-1.4574097,1.0,-0.015028359
MSMB,ENSG00000263639,-1.4696718,1.0,-0.015025908
,ENSG00000255516,-1.4724653,1.0,-0.060118344
LOC105370654,ENSG00000259097,-1.4877098,1.0,-0.110136054
,ENSG00000271564,-1.5150977,1.0,-0.015028359
,ENSG00000260070,-1.5221392,1.0,-0.19513945
HCG14,ENSG00000224157,-1.5359385,1.0,-0.015028359
PLA2G2D,ENSG00000117215,-1.5408229,1.0,-0.045092434
LOC105373175,ENSG00000224610,-1.5412599,1.0,-0.050017715
LOC101928253,ENSG00000225102,-1.5435176,1.0,-0.030056719
,ENSG00000251276,-1.5465317,1.0,-0.015028359
,ENSG00000263065,-1.5488698,1.0,-0.015028359
LOC124901037,ENSG00000248203,-1.5674424,1.0,-0.015028359
IL26,ENSG00000111536,-1.569091,1.0,-0.15495636
RBBP8NL,ENSG00000130701,-1.5727811,1.0,-0.015028359
,ENSG00000235010,-1.5802107,1.0,-0.030056719
,ENSG00000224612,-1.6281617,1.0,-0.015028359
MOGAT2,ENSG00000166391,-1.6310836,1.0,-0.015028359
AGTR1,ENSG00000144891,-1.6339293,1.0,-0.030056719
ARMH2,ENSG00000260286,-1.6345589,1.0,-0.050027523
NKX1-2,ENSG00000229544,-1.6404767,1.0,-0.030056719
TRBV23-1,ENSG00000211749,-1.6466037,1.0,-0.019968351
,ENSG00000259198,-1.6478742,1.0,-0.034993034
,ENSG00000273264,-1.6581165,1.0,-0.019968351
,ENSG00000267746,-1.6752086,1.0,-0.019968351
