gene,logfoldchange,pval_adj,score
ENSG00000261403,-19.413774,1.0,-0.0066708084
ENSG00000267722,-19.414045,1.0,-0.0066708084
ENSG00000253561,-19.415266,1.0,-0.0066708084
ENSG00000268818,-19.41661,1.0,-0.0066708084
ENSG00000277322,-19.416845,1.0,-0.0066708084
ENSG00000159251,-19.42002,1.0,-0.0066708084
ENSG00000227292,-19.421312,1.0,-0.0066708084
ENSG00000167749,-19.426031,1.0,-0.0066708084
ENSG00000249955,-19.4293,1.0,-0.0066708084
ENSG00000182791,-19.42982,1.0,-0.0066708084
ENSG00000285354,-19.431736,1.0,-0.0066708084
ENSG00000276508,-19.432035,1.0,-0.0066708084
ENSG00000253682,-19.43301,1.0,-0.0066708084
ENSG00000259198,-19.443966,1.0,-0.0066708084
ENSG00000260021,-19.445677,1.0,-0.0066708084
ENSG00000205883,-19.453629,1.0,-0.0066708084
ENSG00000262094,-19.458523,1.0,-0.0066708084
ENSG00000214039,-19.465797,1.0,-0.0066708084
ENSG00000227148,-19.468641,1.0,-0.0066708084
ENSG00000282390,-19.473406,1.0,-0.0066708084
ENSG00000230709,-19.478115,1.0,-0.0066708084
ENSG00000258490,-19.485584,1.0,-0.0066708084
ENSG00000233693,-19.490385,1.0,-0.0066708084
ENSG00000181577,-19.496006,1.0,-0.0066708084
ENSG00000185177,-19.501299,1.0,-0.0066708084
ENSG00000255839,-19.505146,1.0,-0.0066708084
ENSG00000274736,-19.50735,1.0,-0.0066708084
ENSG00000204424,-19.507685,1.0,-0.0066708084
ENSG00000223628,-19.507723,1.0,-0.0066708084
ENSG00000211675,-19.513187,1.0,-0.0066708084
ENSG00000273956,-19.518217,1.0,-0.00800497
ENSG00000180988,-19.521696,1.0,-0.0066708084
ENSG00000211875,-19.534027,1.0,-0.0066708084
ENSG00000171540,-19.534817,1.0,-0.0066708084
ENSG00000203740,-19.536543,1.0,-0.00800497
ENSG00000197125,-19.536976,1.0,-0.0066708084
ENSG00000257155,-19.538858,1.0,-0.0066708084
ENSG00000165370,-19.54377,1.0,-0.0066708084
ENSG00000259203,-19.546902,1.0,-0.0066708084
ENSG00000285811,-19.549892,1.0,-0.0066708084
ENSG00000273796,-19.561794,1.0,-0.0066708084
ENSG00000241754,-19.565588,1.0,-0.0066708084
ENSG00000282996,-19.568144,1.0,-0.0066708084
ENSG00000230065,-19.56981,1.0,-0.00800497
ENSG00000225391,-19.578465,1.0,-0.0066708084
ENSG00000286942,-19.579084,1.0,-0.0066708084
ENSG00000185847,-19.585102,1.0,-0.0066708084
ENSG00000260633,-19.586203,1.0,-0.0066708084
ENSG00000286514,-19.587753,1.0,-0.00800497
ENSG00000283025,-19.591984,1.0,-0.0066708084
ENSG00000187513,-19.597494,1.0,-0.00800497
ENSG00000225102,-19.613789,1.0,-0.00800497
ENSG00000278532,-19.623926,1.0,-0.0066708084
ENSG00000224943,-19.625998,1.0,-0.0066708084
ENSG00000178457,-19.646578,1.0,-0.0066708084
ENSG00000272139,-19.656988,1.0,-0.0066708084
ENSG00000243795,-19.660606,1.0,-0.0066708084
ENSG00000130383,-19.66176,1.0,-0.0066708084
ENSG00000249290,-19.672585,1.0,-0.00800497
ENSG00000250905,-19.679502,1.0,-0.0066708084
ENSG00000234469,-19.694265,1.0,-0.00800497
ENSG00000250538,-19.694326,1.0,-0.00800497
ENSG00000144891,-19.69897,1.0,-0.00800497
ENSG00000150201,-19.70384,1.0,-0.00800497
ENSG00000237390,-19.704165,1.0,-0.00800497
ENSG00000229544,-19.706984,1.0,-0.00800497
ENSG00000101200,-19.707348,1.0,-0.00800497
ENSG00000257500,-19.711796,1.0,-0.00800497
ENSG00000231274,-19.71397,1.0,-0.00800497
ENSG00000226925,-19.71473,1.0,-0.00800497
ENSG00000008197,-19.718506,1.0,-0.00800497
ENSG00000272141,-19.72096,1.0,-0.00800497
ENSG00000271938,-19.724302,1.0,-0.00800497
ENSG00000228417,-19.725224,1.0,-0.00800497
ENSG00000256494,-19.740843,1.0,-0.00800497
ENSG00000263171,-19.750362,1.0,-0.00800497
ENSG00000135480,-19.75102,1.0,-0.00800497
ENSG00000257989,-19.752277,1.0,-0.00800497
ENSG00000197838,-19.754158,1.0,-0.00800497
ENSG00000253614,-19.755047,1.0,-0.00800497
ENSG00000261175,-19.755926,1.0,-0.00800497
ENSG00000266312,-19.76173,1.0,-0.00800497
ENSG00000229379,-19.762379,1.0,-0.00800497
ENSG00000156885,-19.769066,1.0,-0.00800497
ENSG00000273958,-19.775349,1.0,-0.00800497
ENSG00000232886,-19.778025,1.0,-0.00800497
ENSG00000260823,-19.780682,1.0,-0.00800497
ENSG00000277749,-19.785822,1.0,-0.00800497
ENSG00000249717,-19.801783,1.0,-0.00800497
ENSG00000259395,-19.803984,1.0,-0.00800497
ENSG00000286692,-19.80574,1.0,-0.00800497
ENSG00000269405,-19.805885,1.0,-0.00800497
ENSG00000267255,-19.806143,1.0,-0.00800497
ENSG00000286126,-19.824091,1.0,-0.009339132
ENSG00000170486,-19.827677,1.0,-0.00800497
ENSG00000254239,-19.829517,1.0,-0.009339132
ENSG00000286487,-19.841028,1.0,-0.00800497
ENSG00000183535,-19.843756,1.0,-0.00800497
ENSG00000066813,-19.844637,1.0,-0.009339132
ENSG00000254705,-19.851099,1.0,-0.00800497
ENSG00000286621,-19.854206,1.0,-0.009339132
ENSG00000211677,-19.854649,1.0,-0.00800497
ENSG00000188120,-19.860477,1.0,-0.00800497
ENSG00000137707,-19.865501,1.0,-0.00800497
ENSG00000223609,-19.869152,1.0,-0.009339132
ENSG00000265217,-19.870047,1.0,-0.009339132
ENSG00000235688,-19.874077,1.0,-0.009339132
ENSG00000235295,-19.874376,1.0,-0.009339132
ENSG00000230690,-19.875547,1.0,-0.00800497
ENSG00000261202,-19.880709,1.0,-0.009339132
ENSG00000179348,-19.882278,1.0,-0.009339132
ENSG00000154143,-19.889948,1.0,-0.009339132
ENSG00000253259,-19.892807,1.0,-0.009339132
ENSG00000250357,-19.893526,1.0,-0.009339132
ENSG00000136931,-19.901804,1.0,-0.009339132
ENSG00000233651,-19.910978,1.0,-0.009339132
ENSG00000287380,-19.9116,1.0,-0.009339132
ENSG00000288048,-19.913488,1.0,-0.009339132
ENSG00000165188,-19.914314,1.0,-0.009339132
ENSG00000139223,-19.914417,1.0,-0.009339132
ENSG00000162365,-19.91636,1.0,-0.009339132
ENSG00000285649,-19.919376,1.0,-0.00800497
ENSG00000125878,-19.92509,1.0,-0.009339132
ENSG00000268309,-19.932373,1.0,-0.009339132
ENSG00000286981,-19.936478,1.0,-0.009339132
ENSG00000226777,-19.94256,1.0,-0.009339132
ENSG00000225235,-19.959272,1.0,-0.009339132
ENSG00000281809,-19.960072,1.0,-0.009339132
ENSG00000135312,-19.965027,1.0,-0.009339132
ENSG00000274090,-19.968113,1.0,-0.010673294
ENSG00000233271,-19.97326,1.0,-0.009339132
ENSG00000287365,-19.9767,1.0,-0.009339132
ENSG00000259937,-19.980148,1.0,-0.009339132
ENSG00000235412,-19.983423,1.0,-0.009339132
ENSG00000221938,-19.991692,1.0,-0.009339132
ENSG00000269068,-19.995443,1.0,-0.009339132
ENSG00000259676,-20.004482,1.0,-0.009339132
ENSG00000271849,-20.006594,1.0,-0.009339132
ENSG00000286425,-20.007301,1.0,-0.009339132
ENSG00000274225,-20.021084,1.0,-0.009339132
ENSG00000138755,-20.021547,1.0,-0.009339132
ENSG00000142025,-20.024374,1.0,-0.009339132
ENSG00000228275,-20.025932,1.0,-0.009339132
ENSG00000167139,-20.027063,1.0,-0.009339132
ENSG00000248528,-20.03016,1.0,-0.009339132
ENSG00000235385,-20.04008,1.0,-0.009339132
ENSG00000204539,-20.040798,1.0,-0.009339132
ENSG00000231782,-20.042984,1.0,-0.009339132
ENSG00000286093,-20.04467,1.0,-0.009339132
ENSG00000255998,-20.052086,1.0,-0.010673294
ENSG00000273919,-20.054907,1.0,-0.009339132
ENSG00000161055,-20.05828,1.0,-0.010673294
ENSG00000259555,-20.061901,1.0,-0.009339132
ENSG00000126251,-20.077604,1.0,-0.010673294
ENSG00000224935,-20.09182,1.0,-0.010673294
ENSG00000268601,-20.100496,1.0,-0.010673294
ENSG00000286378,-20.101772,1.0,-0.009339132
ENSG00000260673,-20.109577,1.0,-0.010673294
ENSG00000183674,-20.115688,1.0,-0.010673294
ENSG00000235518,-20.121773,1.0,-0.010673294
ENSG00000228577,-20.12677,1.0,-0.010673294
ENSG00000163915,-20.13559,1.0,-0.010673294
ENSG00000178804,-20.136139,1.0,-0.010673294
ENSG00000260286,-20.153893,1.0,-0.010673294
ENSG00000255045,-20.15649,1.0,-0.010673294
ENSG00000250190,-20.16078,1.0,-0.010673294
ENSG00000286661,-20.168797,1.0,-0.010673294
ENSG00000261154,-20.170998,1.0,-0.010673294
ENSG00000271959,-20.173216,1.0,-0.010673294
ENSG00000224610,-20.17326,1.0,-0.010673294
ENSG00000258010,-20.184147,1.0,-0.012007455
ENSG00000258869,-20.192532,1.0,-0.010673294
ENSG00000227217,-20.195177,1.0,-0.010673294
ENSG00000231814,-20.198587,1.0,-0.010673294
ENSG00000203857,-20.202858,1.0,-0.010673294
ENSG00000286754,-20.208984,1.0,-0.010673294
ENSG00000170323,-20.210596,1.0,-0.009339132
ENSG00000285732,-20.21258,1.0,-0.010673294
ENSG00000229565,-20.214859,1.0,-0.010673294
ENSG00000235118,-20.218534,1.0,-0.010673294
ENSG00000170893,-20.228527,1.0,-0.010673294
ENSG00000174807,-20.232895,1.0,-0.010673294
ENSG00000254066,-20.236217,1.0,-0.010673294
ENSG00000236109,-20.237936,1.0,-0.010673294
ENSG00000115592,-20.253143,1.0,-0.012007455
ENSG00000186326,-20.25872,1.0,-0.012007455
ENSG00000117215,-20.259052,1.0,-0.012007455
ENSG00000173250,-20.262047,1.0,-0.010673294
ENSG00000228604,-20.264038,1.0,-0.012007455
ENSG00000287147,-20.268173,1.0,-0.010673294
ENSG00000253949,-20.280012,1.0,-0.012007455
ENSG00000275417,-20.289719,1.0,-0.012007455
ENSG00000133115,-20.298346,1.0,-0.012007455
ENSG00000287459,-20.309334,1.0,-0.012007455
ENSG00000253660,-20.31224,1.0,-0.012007455
ENSG00000250958,-20.314533,1.0,-0.012007455
ENSG00000111057,-20.314548,1.0,-0.012007455
ENSG00000229719,-20.32264,1.0,-0.012007455
ENSG00000287230,-20.328493,1.0,-0.012007455
ENSG00000124249,-20.329626,1.0,-0.012007455
ENSG00000254224,-20.33478,1.0,-0.012007455
ENSG00000226996,-20.33868,1.0,-0.012007455
ENSG00000263765,-20.34032,1.0,-0.012007455
ENSG00000163734,-20.34935,1.0,-0.013341617
ENSG00000112212,-20.359646,1.0,-0.012007455
ENSG00000226087,-20.36195,1.0,-0.013341617
ENSG00000235221,-20.365086,1.0,-0.012007455
ENSG00000285831,-20.365932,1.0,-0.012007455
ENSG00000264404,-20.380493,1.0,-0.012007455
ENSG00000143185,-20.393694,1.0,-0.012007455
ENSG00000211679,-20.398241,1.0,-0.010673294
ENSG00000228404,-20.400923,1.0,-0.012007455
ENSG00000103546,-20.440481,1.0,-0.013341617
ENSG00000234169,-20.4405,1.0,-0.013341617
ENSG00000249114,-20.453161,1.0,-0.013341617
ENSG00000229740,-20.453405,1.0,-0.013341617
ENSG00000188269,-20.455807,1.0,-0.013341617
ENSG00000185897,-20.49023,1.0,-0.013341617
ENSG00000285595,-20.501778,1.0,-0.013341617
ENSG00000196431,-20.504108,1.0,-0.013341617
ENSG00000259120,-20.522528,1.0,-0.013341617
ENSG00000287894,-20.52817,1.0,-0.013341617
ENSG00000271824,-20.53021,1.0,-0.013341617
ENSG00000286295,-20.537045,1.0,-0.013341617
ENSG00000173894,-20.539125,1.0,-0.014675778
ENSG00000286273,-20.542963,1.0,-0.014675778
ENSG00000272763,-20.575207,1.0,-0.013341617
ENSG00000241324,-20.588339,1.0,-0.014675778
ENSG00000225083,-20.599426,1.0,-0.013341617
ENSG00000257756,-20.618788,1.0,-0.014675778
ENSG00000255572,-20.655695,1.0,-0.014675778
ENSG00000111537,-20.657904,1.0,-0.014675778
ENSG00000266088,-20.681816,1.0,-0.014675778
ENSG00000287955,-20.68378,1.0,-0.01600994
ENSG00000215231,-20.68893,1.0,-0.01600994
ENSG00000230937,-20.701864,1.0,-0.017344102
ENSG00000187533,-20.717287,1.0,-0.01600994
ENSG00000273113,-20.730825,1.0,-0.01600994
ENSG00000255187,-20.740137,1.0,-0.01600994
ENSG00000228586,-20.766008,1.0,-0.01600994
ENSG00000233535,-20.770947,1.0,-0.017344102
ENSG00000170498,-20.775303,1.0,-0.01600994
ENSG00000250696,-20.79266,1.0,-0.017344102
ENSG00000286253,-20.796274,1.0,-0.01600994
ENSG00000203883,-20.801762,1.0,-0.01600994
ENSG00000287246,-20.808397,1.0,-0.017344102
ENSG00000166069,-20.82068,1.0,-0.01600994
ENSG00000157111,-20.821646,1.0,-0.018678265
ENSG00000165863,-20.827017,1.0,-0.017344102
ENSG00000224675,-20.83818,1.0,-0.017344102
ENSG00000265752,-20.871082,1.0,-0.017344102
ENSG00000286442,-20.90998,1.0,-0.018678265
ENSG00000238242,-20.910229,1.0,-0.018678265
ENSG00000226917,-20.919668,1.0,-0.018678265
ENSG00000272512,-20.924011,1.0,-0.017344102
ENSG00000236520,-20.934021,1.0,-0.018678265
ENSG00000178602,-20.939373,1.0,-0.018678265
ENSG00000211697,-20.948313,1.0,-0.018678265
ENSG00000266765,-20.961666,1.0,-0.018678265
ENSG00000273552,-20.963932,1.0,-0.018678265
ENSG00000213231,-20.965612,1.0,-0.020012425
ENSG00000268186,-20.966557,1.0,-0.020012425
ENSG00000278052,-20.97949,1.0,-0.018678265
ENSG00000261241,-20.980934,1.0,-0.018678265
ENSG00000187583,-21.00387,1.0,-0.018678265
ENSG00000211695,-21.029846,1.0,-0.018678265
ENSG00000264859,-21.038538,1.0,-0.020012425
ENSG00000243772,-21.056631,1.0,-0.020012425
ENSG00000196844,-21.058218,1.0,-0.020012425
ENSG00000259150,-21.081244,1.0,-0.020012425
ENSG00000159650,-21.088552,1.0,-0.020012425
ENSG00000234264,-21.100588,1.0,-0.021346588
ENSG00000287835,-21.115719,1.0,-0.020012425
ENSG00000156466,-21.1423,1.0,-0.022680748
ENSG00000233387,-21.145157,1.0,-0.022680748
ENSG00000250348,-21.161364,1.0,-0.021346588
ENSG00000259985,-21.166897,1.0,-0.021346588
ENSG00000225427,-21.182184,1.0,-0.021346588
ENSG00000234693,-21.190193,1.0,-0.021346588
ENSG00000206177,-21.203356,1.0,-0.022680748
ENSG00000225528,-21.213634,1.0,-0.022680748
ENSG00000236525,-21.23035,1.0,-0.02401491
ENSG00000285079,-21.242348,1.0,-0.022680748
ENSG00000271743,-21.25923,1.0,-0.022680748
ENSG00000139053,-21.260612,1.0,-0.022680748
ENSG00000276663,-21.267122,1.0,-0.02401491
ENSG00000253354,-21.307192,1.0,-0.02401491
ENSG00000233392,-21.318357,1.0,-0.02401491
ENSG00000288006,-21.323114,1.0,-0.022680748
ENSG00000235495,-21.378965,1.0,-0.02401491
ENSG00000236836,-21.426996,1.0,-0.025349073
ENSG00000233128,-21.438574,1.0,-0.026683234
ENSG00000104755,-21.442608,1.0,-0.026683234
ENSG00000272642,-21.472826,1.0,-0.026683234
ENSG00000257746,-21.476221,1.0,-0.028017396
ENSG00000257023,-21.47739,1.0,-0.026683234
ENSG00000255359,-21.48003,1.0,-0.025349073
ENSG00000251471,-21.493118,1.0,-0.028017396
ENSG00000250863,-21.499405,1.0,-0.028017396
ENSG00000106341,-21.505398,1.0,-0.026683234
ENSG00000223829,-21.527431,1.0,-0.028017396
ENSG00000077498,-21.533524,1.0,-0.028017396
ENSG00000229941,-21.538513,1.0,-0.028017396
ENSG00000287970,-21.546183,1.0,-0.028017396
ENSG00000132465,-21.561068,1.0,-0.025349073
ENSG00000263611,-21.580702,1.0,-0.028017396
ENSG00000218357,-21.595491,1.0,-0.028017396
ENSG00000211694,-21.606321,1.0,-0.028017396
ENSG00000211895,-21.633486,1.0,-0.025349073
ENSG00000287771,-21.646969,1.0,-0.03068572
ENSG00000234184,-21.655014,1.0,-0.03068572
ENSG00000107984,-21.688305,1.0,-0.029351557
ENSG00000255745,-21.697752,1.0,-0.03068572
ENSG00000234775,-21.715338,1.0,-0.03201988
ENSG00000156738,-21.727617,1.0,-0.03068572
ENSG00000186810,-21.73336,1.0,-0.03068572
ENSG00000286876,-21.739147,1.0,-0.03201988
ENSG00000253854,-21.838078,1.0,-0.034688205
ENSG00000258419,-21.839556,1.0,-0.034688205
ENSG00000257924,-21.858566,1.0,-0.034688205
ENSG00000211829,-21.905499,1.0,-0.034688205
ENSG00000205693,-21.919352,1.0,-0.03735653
ENSG00000164626,-21.919714,1.0,-0.03735653
ENSG00000225535,-21.934092,1.0,-0.03869069
ENSG00000107165,-21.98294,1.0,-0.03735653
ENSG00000075673,-22.008615,1.0,-0.03869069
ENSG00000269210,-22.03891,1.0,-0.04135901
ENSG00000260992,-22.067883,1.0,-0.03869069
ENSG00000163421,-22.073004,1.0,-0.03869069
ENSG00000254542,-22.148655,1.0,-0.042693175
ENSG00000260070,-22.220524,1.0,-0.044027336
ENSG00000205358,-22.24404,1.0,-0.044027336
ENSG00000241168,-22.302279,1.0,-0.049363982
ENSG00000171596,-22.331587,1.0,-0.04669566
ENSG00000249109,-22.353949,1.0,-0.049363982
ENSG00000229370,-22.459297,1.0,-0.053366467
ENSG00000256039,-22.482924,1.0,-0.052032307
ENSG00000183019,-22.487207,1.0,-0.052032307
ENSG00000137078,-22.501398,1.0,-0.052032307
ENSG00000261889,-22.50334,1.0,-0.05470063
ENSG00000223351,-22.506685,1.0,-0.05470063
ENSG00000137441,-22.507153,1.0,-0.050698146
ENSG00000143816,-22.53096,1.0,-0.057368953
ENSG00000117560,-22.535702,1.0,-0.052032307
ENSG00000108700,-22.535769,1.0,-0.053366467
ENSG00000229925,-22.549992,1.0,-0.057368953
ENSG00000285960,-22.67033,1.0,-0.06137144
ENSG00000257443,-22.686445,1.0,-0.0627056
ENSG00000132704,-22.718859,1.0,-0.0627056
ENSG00000104321,-22.797525,1.0,-0.06537393
ENSG00000110777,-22.844313,1.0,-0.06804225
ENSG00000280953,-22.906952,1.0,-0.07204473
ENSG00000244649,-22.936972,1.0,-0.07337889
ENSG00000113088,-22.939308,1.0,-0.06937641
ENSG00000250437,-22.983027,1.0,-0.07337889
ENSG00000249993,-23.01373,1.0,-0.07871554
ENSG00000163534,-23.013796,1.0,-0.08138386
ENSG00000231873,-23.057608,1.0,-0.08271802
ENSG00000260711,-23.081446,1.0,-0.0800497
ENSG00000163519,-23.133656,1.0,-0.08138386
ENSG00000124882,-23.151928,1.0,-0.0800497
ENSG00000249395,-23.256262,1.0,-0.09072299
ENSG00000078589,-23.267197,1.0,-0.09072299
ENSG00000263787,-23.276484,1.0,-0.09072299
ENSG00000277089,-23.299307,1.0,-0.09339132
ENSG00000163508,-23.314089,1.0,-0.09205716
ENSG00000123689,-23.421782,1.0,-0.10139629
ENSG00000107485,-23.480585,1.0,-0.10406461
ENSG00000138795,-23.515152,1.0,-0.108067095
ENSG00000183542,-23.527578,1.0,-0.106732935
ENSG00000251026,-23.564909,1.0,-0.113403745
ENSG00000109321,-23.697948,1.0,-0.118740395
ENSG00000286050,-23.703451,1.0,-0.118740395
ENSG00000181433,-23.706984,1.0,-0.1254112
ENSG00000100450,-23.75079,1.0,-0.121408716
ENSG00000127928,-23.767103,1.0,-0.13341618
ENSG00000185130,-23.912563,1.0,-0.14408946
ENSG00000073861,-23.940256,1.0,-0.14408946
ENSG00000280683,-24.001995,1.0,-0.1534286
ENSG00000174946,-24.060354,1.0,-0.15476276
ENSG00000117090,-24.177946,1.0,-0.16543604
ENSG00000126838,-24.23708,1.0,-0.18011183
ENSG00000164330,-24.293213,1.0,-0.19211929
ENSG00000183508,-24.298475,1.0,-0.18544848
ENSG00000227191,-24.317804,1.0,-0.18278015
ENSG00000115590,-24.37612,1.0,-0.17877766
ENSG00000066279,-24.394419,1.0,-0.19879009
ENSG00000253821,-24.485863,1.0,-0.19745593
ENSG00000147138,-24.494373,1.0,-0.19745593
ENSG00000197057,-24.584906,1.0,-0.2054609
ENSG00000267337,-24.688047,1.0,-0.24281743
ENSG00000137801,-25.013887,1.0,-0.26950067
ENSG00000243144,-25.706345,1.0,-0.48163238
